rand_hmm after learning:
probList_rand_true size: 20219
fp	fn-15	fn-half-15	threshold
0.45	0.0048000000000000265	0.015700000000000047	0.2757914658357844
0.5	0.0028000000000000247	0.010700000000000043	0.29020617543982824
rand_hmm after 15 iterations:
probList_rand_true size: 20219
fp	fn-15	fn-half-15	threshold
0.0	0.29069999999999996	0.4798	0.08958849002190902
1.0E-4	0.2894	0.47750000000000004	0.08988516612105849
2.0E-4	0.2894	0.47750000000000004	0.08988516612105849
3.0E-4	0.2894	0.47750000000000004	0.08988516612105849
4.0E-4	0.2894	0.47750000000000004	0.08988516612105849
5.0E-4	0.22719999999999996	0.40059999999999996	0.10125898234704084
6.0E-4	0.22719999999999996	0.40059999999999996	0.10125898234704084
7.0E-4	0.22719999999999996	0.40059999999999996	0.10125898234704084
8.0E-4	0.22719999999999996	0.40059999999999996	0.10125898234704084
9.0E-4	0.22719999999999996	0.40059999999999996	0.10125898234704084
0.001	0.22719999999999996	0.40059999999999996	0.10125898234704084
0.002	0.21830000000000005	0.38880000000000003	0.10320755841738734
0.003	0.1895	0.3526	0.10928505662289334
0.004	0.18720000000000003	0.35019999999999996	0.10977043335199199
0.005	0.18720000000000003	0.35019999999999996	0.10977043335199199
0.006	0.1713	0.32899999999999996	0.11362442744284404
0.007	0.15569999999999995	0.30510000000000004	0.11798560365204074
0.008	0.14759999999999995	0.29569999999999996	0.11989056903014188
0.009	0.13890000000000002	0.2821	0.12285675667897483
0.01	0.12760000000000005	0.26339999999999997	0.1267523562933544
0.02	0.09360000000000002	0.19810000000000005	0.14113461959254114
0.03	0.07789999999999997	0.17069999999999996	0.14934601201655454
0.04	0.055499999999999994	0.13039999999999996	0.16401312030687593
0.05	0.04600000000000004	0.11409999999999998	0.1717500965060266
0.06	0.04039999999999999	0.10089999999999999	0.17799584782195316
0.07	0.03290000000000004	0.08699999999999997	0.18562774259678036
0.08	0.028299999999999992	0.07579999999999998	0.1920950959940915
0.09	0.02629999999999999	0.07040000000000002	0.19626295230030036
0.1	0.02200000000000002	0.056499999999999995	0.20485285646101048
0.15	0.010099999999999998	0.027900000000000036	0.23518994922978798
0.2	0.006199999999999983	0.017299999999999982	0.2590207403579843
0.25	0.0033999999999999586	0.010199999999999987	0.2809116890244256
0.3	0.0023999999999999577	0.007299999999999973	0.29492039291293687
0.35	0.0010999999999999899	0.0047000000000000375	0.31122785481919824
0.4	8.000000000000229E-4	0.0030000000000000027	0.3240952140516591
0.45	6.000000000000449E-4	0.0020999999999999908	0.33584189286119487
0.5	3.9999999999995595E-4	0.0011999999999999789	0.3485042869611737
